io_code,io_name,ksic_code
2299,기타 화학제품,20499207
2299,기타 화학제품,20499208
2299,기타 화학제품,20499210
2299,기타 화학제품,20499211
2299,기타 화학제품,20499212
2299,기타 화학제품,20499213
2299,기타 화학제품,20499214
2299,기타 화학제품,20499215
2299,기타 화학제품,20499216
2299,기타 화학제품,20499217
2299,기타 화학제품,20499218
2299,기타 화학제품,20499220
2299,기타 화학제품,20499221
2299,기타 화학제품,20499222
2299,기타 화학제품,20499800
2310,플라스틱 1차제품,22211101
2310,플라스틱 1차제품,22211102
2310,플라스틱 1차제품,22211103
2310,플라스틱 1차제품,22211104
2310,플라스틱 1차제품,22211105
2310,플라스틱 1차제품,22212101
2310,플라스틱 1차제품,22212102
2310,플라스틱 1차제품,22212103
2310,플라스틱 1차제품,22212104
2310,플라스틱 1차제품,22212105
2310,플라스틱 1차제품,22212106
2310,플라스틱 1차제품,22212107
2310,플라스틱 1차제품,22213101
2310,플라스틱 1차제품,22213102
2310,플라스틱 1차제품,22214100
2391,건축용 플라스틱제품,22221101
2391,건축용 플라스틱제품,22221102
2391,건축용 플라스틱제품,22221103
2391,건축용 플라스틱제품,22222100
2391,건축용 플라스틱제품,22223100
2391,건축용 플라스틱제품,22229100
2392,포장용 플라스틱제품,22231100
2392,포장용 플라스틱제품,22232101
2392,포장용 플라스틱제품,22232102
2392,포장용 플라스틱제품,22232109
2393,운송장비 및 조립용 플라스틱제품,22241100
2393,운송장비 및 조립용 플라스틱제품,22249101
2393,운송장비 및 조립용 플라스틱제품,22249102
2393,운송장비 및 조립용 플라스틱제품,22249103
2393,운송장비 및 조립용 플라스틱제품,22249109
2399,기타 플라스틱제품,22251100
2399,기타 플라스틱제품,22259101
2399,기타 플라스틱제품,22259109
2399,기타 플라스틱제품,22291100
2399,기타 플라스틱제품,22292100
2399,기타 플라스틱제품,22299101
2399,기타 플라스틱제품,22299102
2399,기타 플라스틱제품,22299103
2399,기타 플라스틱제품,22299104
2399,기타 플라스틱제품,22299105
2399,기타 플라스틱제품,22299106
2399,기타 플라스틱제품,22299109
2410,타이어 및 튜브,22111101
2410,타이어 및 튜브,22111102
2410,타이어 및 튜브,22111103
2410,타이어 및 튜브,22111109
2410,타이어 및 튜브,22111110
2410,타이어 및 튜브,22111201
2410,타이어 및 튜브,22111209
2410,타이어 및 튜브,22111900
2410,타이어 및 튜브,22112100
2491,산업용 고무제품,22191100
2491,산업용 고무제품,22192101
2491,산업용 고무제품,22192102
2491,산업용 고무제품,22192103
2491,산업용 고무제품,22192104
2491,산업용 고무제품,22192105
2491,산업용 고무제품,22192106
2491,산업용 고무제품,22192107
2491,산업용 고무제품,22192108
2491,산업용 고무제품,22192110
2491,산업용 고무제품,22192800
2491,산업용 고무제품,22199105
2499,기타 고무제품,22193101
2499,기타 고무제품,22193102
2499,기타 고무제품,22193103
2499,기타 고무제품,22193109
2499,기타 고무제품,22199101
2499,기타 고무제품,22199102
2499,기타 고무제품,22199103
2499,기타 고무제품,22199104
2499,기타 고무제품,22199109
2501,판유리 및 1차 유리제품,23111100
2501,판유리 및 1차 유리제품,23121200
2502,전자기기용 유리제품,23122101
2502,전자기기용 유리제품,23122102
2502,전자기기용 유리제품,23122103
2502,전자기기용 유리제품,23122104
2502,전자기기용 유리제품,23122105
2502,전자기기용 유리제품,23122106
2503,산업용 유리제품(전자기기용 제외),23112101
2503,산업용 유리제품(전자기기용 제외),23112102
2503,산업용 유리제품(전자기기용 제외),23119101
2503,산업용 유리제품(전자기기용 제외),23119102
2503,산업용 유리제품(전자기기용 제외),23119103
2503,산업용 유리제품(전자기기용 제외),23119109
2503,산업용 유리제품(전자기기용 제외),23121101
2503,산업용 유리제품(전자기기용 제외),23121102
2503,산업용 유리제품(전자기기용 제외),23121103
2503,산업용 유리제품(전자기기용 제외),23129101
2503,산업용 유리제품(전자기기용 제외),23129109
2509,기타 유리제품,23191100
2509,기타 유리제품,23192101
2509,기타 유리제품,23192102
2509,기타 유리제품,23199100
2611,가정용 도자기,23221101
2611,가정용 도자기,23221102
2611,가정용 도자기,23221103
2611,가정용 도자기,23222101
2611,가정용 도자기,23222102
2611,가정용 도자기,23222103
2611,가정용 도자기,23222109
2612,산업용 도자기,23222201
2612,산업용 도자기,23222202
2612,산업용 도자기,23222203
2612,산업용 도자기,23222209
2612,산업용 도자기,23229101
2612,산업용 도자기,23229109
2613,내화요업제품,23211101
2613,내화요업제품,23211102
2613,내화요업제품,23211103
2613,내화요업제품,23211109
2613,내화요업제품,23212101
2613,내화요업제품,23212109
2614,건설용 비내화요업제품,23231101
2614,건설용 비내화요업제품,23231102
2614,건설용 비내화요업제품,23232100
2614,건설용 비내화요업제품,23239101
2614,건설용 비내화요업제품,23239109
2620,시멘트,23311101
2620,시멘트,23311102
2620,시멘트,23311103
2620,시멘트,23311104
2620,시멘트,23311105
2620,시멘트,23311106
2620,시멘트,23311109
2631,레미콘,23321100
2631,레미콘,23322100
2632,콘크리트 제품,23324101
2632,콘크리트 제품,23324102
2632,콘크리트 제품,23324103
2632,콘크리트 제품,23324104
2632,콘크리트 제품,23324105
2632,콘크리트 제품,23325101
2632,콘크리트 제품,23325102
2632,콘크리트 제품,23325103
2632,콘크리트 제품,23325104
2632,콘크리트 제품,23325105
2632,콘크리트 제품,23325106
2632,콘크리트 제품,23325109
2632,콘크리트 제품,23329100
2691,석회 및 석고제품,23312101
2691,석회 및 석고제품,23312102
2691,석회 및 석고제품,23312109
2691,석회 및 석고제품,23312200
2691,석회 및 석고제품,23323101
2691,석회 및 석고제품,23323109
2692,석제품,23911101
2692,석제품,23911102
2692,석제품,23919101
2692,석제품,23919102
2692,석제품,23919103
2692,석제품,23919109
2693,연마재,23992101
2693,연마재,23992102
2693,연마재,23992103
2694,아스콘 및 아스팔트제품,23991100
2694,아스콘 및 아스팔트제품,23999100
2699,기타 비금속광물제품,23993101
2699,기타 비금속광물제품,23993102
2699,기타 비금속광물제품,23993109
2699,기타 비금속광물제품,23994101
2699,기타 비금속광물제품,23994102
2699,기타 비금속광물제품,23995100
2699,기타 비금속광물제품,23999200
2699,기타 비금속광물제품,23999300
2699,기타 비금속광물제품,23999801
2699,기타 비금속광물제품,23999802
2699,기타 비금속광물제품,23999809
2711,선철,24111101
2711,선철,24111102
2711,선철,24111900
2712,합금철,24113101
2712,합금철,24113102
2713,조강,24112101
2713,조강,24112102
2713,조강,24112103
2713,조강,24112104
2721,철근 및 봉강,24121101
2721,철근 및 봉강,24121102
2721,철근 및 봉강,24121103
2721,철근 및 봉강,24121104
2721,철근 및 봉강,24121105
2722,형강,24121110
2722,형강,24121111
2723,선재 및 궤조,24121106
2723,선재 및 궤조,24121107
2723,선재 및 궤조,24121108
2723,선재 및 궤조,24121122
2723,선재 및 궤조,24121123
2723,선재 및 궤조,24121129
2724,중후판(두께 3mm 이상),24121112
2725,열연강판,24121113
2725,열연강판,24121114
2725,열연강판,24121119
2726,강선,24123101
2726,강선,24123102
2726,강선,24123103
2726,강선,24123104
2726,강선,24123105
2726,강선,24123201
2726,강선,24123202
2726,강선,24123209
2727,철강관,24131101
2727,철강관,24131102
2727,철강관,24132101
2727,철강관,24132102
2727,철강관,24132109
2727,철강관,24133100
2727,철강관,24133200
2730,냉간압연강재,24122101
2730,냉간압연강재,24122102
2730,냉간압연강재,24122103
2730,냉간압연강재,24122104
2730,냉간압연강재,24122105
2730,냉간압연강재,24122106
2730,냉간압연강재,24122109
2791,표면처리강재,24191101
2791,표면처리강재,24191102
2791,표면처리강재,24191103
2791,표면처리강재,24191104
2791,표면처리강재,24191105
2791,표면처리강재,24191109
2791,표면처리강재,24191110
2791,표면처리강재,24191200
2791,표면처리강재,24191800
2799,기타 철강1차제품,24119100
2799,기타 철강1차제품,24199100
2811,"동 제련, 정련 및 합금제품",24211101
2811,"동 제련, 정련 및 합금제품",24211102
2812,"알루미늄 제련, 정련 및 합금제품",24212101
2812,"알루미늄 제련, 정련 및 합금제품",24212102
2812,"알루미늄 제련, 정련 및 합금제품",24212103
2813,"연 및 아연 제련, 정련 및 합금제품",24213101
2813,"연 및 아연 제련, 정련 및 합금제품",24213102
2813,"연 및 아연 제련, 정련 및 합금제품",24213201
2813,"연 및 아연 제련, 정련 및 합금제품",24213202
2814,금은괴,24219101
2814,금은괴,24219102
2814,금은괴,24219109
2814,금은괴,24219110
2819,"기타 비철금속 제련, 정련 및 합금제품",24219201
2819,"기타 비철금속 제련, 정련 및 합금제품",24219202
2819,"기타 비철금속 제련, 정련 및 합금제품",24219209
2819,"기타 비철금속 제련, 정련 및 합금제품",24219219
2821,동 1차제품,24221101
2821,동 1차제품,24221102
2821,동 1차제품,24221103
2821,동 1차제품,24221104
2821,동 1차제품,24221105
2821,동 1차제품,24221106
2822,알루미늄 1차제품,24222101
2822,알루미늄 1차제품,24222102
2822,알루미늄 1차제품,24222103
2822,알루미늄 1차제품,24222104
2822,알루미늄 1차제품,24222105
2822,알루미늄 1차제품,24222106
2822,알루미늄 1차제품,24222107
2829,기타 비철금속 1차제품,24229101
2829,기타 비철금속 1차제품,24229102
2829,기타 비철금속 1차제품,24229103
2829,기타 비철금속 1차제품,24229104
2829,기타 비철금속 1차제품,24229105
2829,기타 비철금속 1차제품,24229106
2829,기타 비철금속 1차제품,24229107
2829,기타 비철금속 1차제품,24229109
2829,기타 비철금속 1차제품,24290101
2829,기타 비철금속 1차제품,24290102
2829,기타 비철금속 1차제품,24290103
2829,기타 비철금속 1차제품,24290104
2829,기타 비철금속 1차제품,24290109
2829,기타 비철금속 1차제품,24290800
2900,금속 주물,24311101
2900,금속 주물,24311102
2900,금속 주물,24311103
2900,금속 주물,24312101
2900,금속 주물,24312102
2900,금속 주물,24321100
2900,금속 주물,24322100
2900,금속 주물,24329800
3011,건축용 금속제품,25111101
3011,건축용 금속제품,25111102
3011,건축용 금속제품,25111109
3011,건축용 금속제품,25111200
3011,건축용 금속제품,25112100
3011,건축용 금속제품,25112200
3011,건축용 금속제품,25119101
3011,건축용 금속제품,25119102
3011,건축용 금속제품,25119103
3011,건축용 금속제품,25119104
3011,건축용 금속제품,25119105
3011,건축용 금속제품,25119109
3012,구조물용 금속제품,25113101
3012,구조물용 금속제품,25113102
3012,구조물용 금속제품,25113103
3012,구조물용 금속제품,25113109
3012,구조물용 금속제품,25114100
3013,금속제 탱크 및 압력용기,25122100
3013,금속제 탱크 및 압력용기,25123100
3014,산업용 보일러 및 증기발생기,25121101
3014,산업용 보일러 및 증기발생기,25121102
3014,산업용 보일러 및 증기발생기,25121900
3014,산업용 보일러 및 증기발생기,25130100
3014,산업용 보일러 및 증기발생기,25130201
3014,산업용 보일러 및 증기발생기,25130202
3014,산업용 보일러 및 증기발생기,25130209
3014,산업용 보일러 및 증기발생기,25130901
3014,산업용 보일러 및 증기발생기,25130902
3021,금속 단조 및 야금제품,25911100
3021,금속 단조 및 야금제품,25912101
3021,금속 단조 및 야금제품,25912102
3021,금속 단조 및 야금제품,25912109
3021,금속 단조 및 야금제품,25912201
3021,금속 단조 및 야금제품,25912202
3021,금속 단조 및 야금제품,25912203
3021,금속 단조 및 야금제품,25912209
3022,금속압형제품,25913100
3022,금속압형제품,25914101
3022,금속압형제품,25914102
3022,금속압형제품,25914109
3031,금속처리,25921sc1
3031,금속처리,25922sc1
3031,금속처리,25922sc2
3031,금속처리,25923sc1
3031,금속처리,25924sc1
3031,금속처리,25929sc1
3032,금속처리 가공품,25921100
3032,금속처리 가공품,25924100
3032,금속처리 가공품,25929800
3091,가정용 금속제품,25931101
3091,가정용 금속제품,25931102
3091,가정용 금속제품,25931103
3091,가정용 금속제품,25931104
3091,가정용 금속제품,25931105
3091,가정용 금속제품,25992101
3091,가정용 금속제품,25992102
3091,가정용 금속제품,25992103
3091,가정용 금속제품,25992109
3091,가정용 금속제품,25993101
3091,가정용 금속제품,25993109
3092,부착용 금속제품,25932101
3092,부착용 금속제품,25932102
3092,부착용 금속제품,25932103
3092,부착용 금속제품,25932104
3092,부착용 금속제품,25932105
3092,부착용 금속제품,25932106
3092,부착용 금속제품,25932107
3092,부착용 금속제품,25932108
3092,부착용 금속제품,25932109
3093,공구류,25933101
3093,공구류,25933102
3093,공구류,25933103
3093,공구류,25933104
3093,공구류,25933105
3093,공구류,25933106
3093,공구류,25933107
3093,공구류,25933109
3093,공구류,25934101
3093,공구류,25934102
3093,공구류,25934201
3093,공구류,25934209
3094,나사 및 철선제품,25941100
3094,나사 및 철선제품,25942100
3094,나사 및 철선제품,25942201
3094,나사 및 철선제품,25942202
3094,나사 및 철선제품,25942203
3094,나사 및 철선제품,25942209
3094,나사 및 철선제품,25943101
3094,나사 및 철선제품,25943102
3094,나사 및 철선제품,25943109
3094,나사 및 철선제품,25944101
3094,나사 및 철선제품,25944102
3094,나사 및 철선제품,25944103
3094,나사 및 철선제품,25944109
3095,금속포장용기,25991101
3095,금속포장용기,25991102
3095,금속포장용기,25991103
3095,금속포장용기,25991201
3095,금속포장용기,25991202
3095,금속포장용기,25991209
3095,금속포장용기,25991300
3099,기타 금속제품,25200100
3099,기타 금속제품,25200201
3099,기타 금속제품,25200202
3099,기타 금속제품,25200209
3099,기타 금속제품,25994100
3099,기타 금속제품,25995100
3099,기타 금속제품,25999101
3099,기타 금속제품,25999109
3099,기타 금속제품,25999201
3099,기타 금속제품,25999202
3099,기타 금속제품,25999203
3099,기타 금속제품,25999209
3099,기타 금속제품,25999300
3099,기타 금속제품,25999400
3099,기타 금속제품,25999501
3099,기타 금속제품,25999502
3099,기타 금속제품,25999800
3101,개별소자,26121100
3101,개별소자,26129101
3101,개별소자,26129102
3101,개별소자,26129103
3101,개별소자,26129104
3101,개별소자,26129105
3101,개별소자,26129106
3101,개별소자,26129107
3101,개별소자,26129109
3101,개별소자,26129201
3101,개별소자,26129202
3101,개별소자,26129900
3102,집적회로,26111101
3102,집적회로,26111102
3102,집적회로,26111103
3102,집적회로,26111109
3102,집적회로,26112101
3102,집적회로,26112102
3102,집적회로,26112103
3102,집적회로,26112104
3102,집적회로,26112109
3102,집적회로,26112201
3102,집적회로,26112202
3102,집적회로,26112209
3102,집적회로,26112300
3102,집적회로,26112400
3102,집적회로,26112500
3102,집적회로,26112900
3201,LCD 평판 디스플레이,26211101
3201,LCD 평판 디스플레이,26211102
3201,LCD 평판 디스플레이,26211103
3201,LCD 평판 디스플레이,26211109
3201,LCD 평판 디스플레이,26211901
3201,LCD 평판 디스플레이,26211902
3201,LCD 평판 디스플레이,26211904
3201,LCD 평판 디스플레이,26211906
3201,LCD 평판 디스플레이,26211907
3201,LCD 평판 디스플레이,26211909
3209,기타 전자표시장치,26212100
3209,기타 전자표시장치,26219101
3209,기타 전자표시장치,26219102
3209,기타 전자표시장치,26219109
3209,기타 전자표시장치,26219900
3209,기타 전자표시장치,26219901
3209,기타 전자표시장치,26299101
3209,기타 전자표시장치,26299102
3209,기타 전자표시장치,26299109
3209,기타 전자표시장치,26299201
3209,기타 전자표시장치,26299209
3209,기타 전자표시장치,26299301
3209,기타 전자표시장치,26299309
3310,인쇄회로기판 및 실장기판,26221101
3310,인쇄회로기판 및 실장기판,26221102
3310,인쇄회로기판 및 실장기판,26221103
3310,인쇄회로기판 및 실장기판,26222101
3310,인쇄회로기판 및 실장기판,26222102
3310,인쇄회로기판 및 실장기판,26223100
3310,인쇄회로기판 및 실장기판,26224100
3391,"축전기, 저항기, 전자코일 및 변성기",26291101
3391,"축전기, 저항기, 전자코일 및 변성기",26291102
3391,"축전기, 저항기, 전자코일 및 변성기",26291103
3391,"축전기, 저항기, 전자코일 및 변성기",26291104
3391,"축전기, 저항기, 전자코일 및 변성기",26291109
3391,"축전기, 저항기, 전자코일 및 변성기",26291200
3391,"축전기, 저항기, 전자코일 및 변성기",26291300
3391,"축전기, 저항기, 전자코일 및 변성기",26291900
3391,"축전기, 저항기, 전자코일 및 변성기",26292101
3391,"축전기, 저항기, 전자코일 및 변성기",26292102
3391,"축전기, 저항기, 전자코일 및 변성기",26292109
3391,"축전기, 저항기, 전자코일 및 변성기",26292201
3391,"축전기, 저항기, 전자코일 및 변성기",26292202
3391,"축전기, 저항기, 전자코일 및 변성기",26292203
3391,"축전기, 저항기, 전자코일 및 변성기",26292209
3391,"축전기, 저항기, 전자코일 및 변성기",26292900
3391,"축전기, 저항기, 전자코일 및 변성기",26294101
3391,"축전기, 저항기, 전자코일 및 변성기",26294102
3391,"축전기, 저항기, 전자코일 및 변성기",26294109
3391,"축전기, 저항기, 전자코일 및 변성기",26294900
3399,기타 전자부품,26293101
3399,기타 전자부품,26293102
3399,기타 전자부품,26295101
3399,기타 전자부품,26295102
3399,기타 전자부품,26299401
3399,기타 전자부품,26299402
3399,기타 전자부품,26299403
3399,기타 전자부품,26299409
3399,기타 전자부품,26299501
3399,기타 전자부품,26299502
3399,기타 전자부품,26299503
3399,기타 전자부품,26299504
3399,기타 전자부품,26299505
3399,기타 전자부품,26299506
3399,기타 전자부품,26299509
3401,컴퓨터,26310100
3401,컴퓨터,26310201
3401,컴퓨터,26310202
3401,컴퓨터,26310203
3401,컴퓨터,26310204
3401,컴퓨터,26310209
3401,컴퓨터,26310800
3402,컴퓨터 기억장치,26321101
3402,컴퓨터 기억장치,26321102
3402,컴퓨터 기억장치,26321103
3402,컴퓨터 기억장치,26321104
3402,컴퓨터 기억장치,26321105
3402,컴퓨터 기억장치,26321106
3402,컴퓨터 기억장치,26321109
3402,컴퓨터 기억장치,26321901
3402,컴퓨터 기억장치,26321909
3409,컴퓨터 주변기기,26322101
3409,컴퓨터 주변기기,26322102
3409,컴퓨터 주변기기,26323101
3409,컴퓨터 주변기기,26323102
3409,컴퓨터 주변기기,26323103
3409,컴퓨터 주변기기,26323109
3409,컴퓨터 주변기기,26323900
3409,컴퓨터 주변기기,26329101
3409,컴퓨터 주변기기,26329102
3409,컴퓨터 주변기기,26329103
3409,컴퓨터 주변기기,26329109
3409,컴퓨터 주변기기,26329209
3409,컴퓨터 주변기기,26329300
3409,컴퓨터 주변기기,26329400
3409,컴퓨터 주변기기,26329801
3409,컴퓨터 주변기기,26329802
3409,컴퓨터 주변기기,26329803
3409,컴퓨터 주변기기,26329809
3409,컴퓨터 주변기기,26329900
3511,유선통신기기,26410101
3511,유선통신기기,26410102
3511,유선통신기기,26410103
3511,유선통신기기,26410109
3511,유선통신기기,26410201
3511,유선통신기기,26410202
3511,유선통신기기,26410209
3511,유선통신기기,26410301
3511,유선통신기기,26410302
3511,유선통신기기,26410303
3511,유선통신기기,26410304
3511,유선통신기기,26410305
3511,유선통신기기,26410306
3511,유선통신기기,26410400
3511,유선통신기기,26410801
3511,유선통신기기,26410802
3511,유선통신기기,26410803
3511,유선통신기기,26410804
3511,유선통신기기,26410805
3511,유선통신기기,26410806
3511,유선통신기기,26410807
3511,유선통신기기,26410808
3511,유선통신기기,26410811
3511,유선통신기기,26410819
3511,유선통신기기,26410901
3511,유선통신기기,26410902
3511,유선통신기기,26410903
3511,유선통신기기,26410904
3511,유선통신기기,26410909
3512,이동전화기,26422101
3512,이동전화기,26422102
3512,이동전화기,26422901
3512,이동전화기,26422909
3519,기타 무선통신장비 및 방송장비,26421101
3519,기타 무선통신장비 및 방송장비,26421102
3519,기타 무선통신장비 및 방송장비,26421103
3519,기타 무선통신장비 및 방송장비,26421104
3519,기타 무선통신장비 및 방송장비,26421105
3519,기타 무선통신장비 및 방송장비,26421106
3519,기타 무선통신장비 및 방송장비,26421107
3519,기타 무선통신장비 및 방송장비,26421201
3519,기타 무선통신장비 및 방송장비,26421202
3519,기타 무선통신장비 및 방송장비,26421203
3519,기타 무선통신장비 및 방송장비,26421204
3519,기타 무선통신장비 및 방송장비,26421205
3519,기타 무선통신장비 및 방송장비,26421209
3519,기타 무선통신장비 및 방송장비,26421800
3519,기타 무선통신장비 및 방송장비,26421900
3519,기타 무선통신장비 및 방송장비,26429101
3519,기타 무선통신장비 및 방송장비,26429102
3519,기타 무선통신장비 및 방송장비,26429103
3519,기타 무선통신장비 및 방송장비,26429104
3519,기타 무선통신장비 및 방송장비,26429109
3519,기타 무선통신장비 및 방송장비,26429201
3519,기타 무선통신장비 및 방송장비,26429202
3519,기타 무선통신장비 및 방송장비,26429203
3519,기타 무선통신장비 및 방송장비,26429204
3519,기타 무선통신장비 및 방송장비,26429205
3519,기타 무선통신장비 및 방송장비,26429206
3519,기타 무선통신장비 및 방송장비,26429209
3519,기타 무선통신장비 및 방송장비,26429800
3519,기타 무선통신장비 및 방송장비,26429901
3519,기타 무선통신장비 및 방송장비,26429902
3519,기타 무선통신장비 및 방송장비,26429909
3521,TV,26511102
3521,TV,26511109
3521,TV,26511901
3521,TV,26511902
3522,영상기기,26519100
3522,영상기기,26519201
3522,영상기기,26519202
3522,영상기기,26519203
3522,영상기기,26519204
3522,영상기기,26519205
3522,영상기기,26519301
3522,영상기기,26519302
3522,영상기기,26519303
3522,영상기기,26519901
3522,영상기기,26519902
3523,오디오 및 음향기기,26521101
3523,오디오 및 음향기기,26521102
3523,오디오 및 음향기기,26521103
3523,오디오 및 음향기기,26521201
3523,오디오 및 음향기기,26521202
3523,오디오 및 음향기기,26521204
3523,오디오 및 음향기기,26521205
3523,오디오 및 음향기기,26521206
3523,오디오 및 음향기기,26521209
3523,오디오 및 음향기기,26521900
3523,오디오 및 음향기기,26529101
3523,오디오 및 음향기기,26529102
3523,오디오 및 음향기기,26529103
3523,오디오 및 음향기기,26529104
3523,오디오 및 음향기기,26529105
3523,오디오 및 음향기기,26529106
3523,오디오 및 음향기기,26529107
3523,오디오 및 음향기기,26529108
3523,오디오 및 음향기기,26529110
3523,오디오 및 음향기기,26529111
3523,오디오 및 음향기기,26529112
3523,오디오 및 음향기기,26529800
3523,오디오 및 음향기기,26529901
3523,오디오 및 음향기기,26529902
3523,오디오 및 음향기기,26600101
3523,오디오 및 음향기기,26600103
3611,의료용 기기,27111101
3611,의료용 기기,27111109
3611,의료용 기기,27111900
3611,의료용 기기,27112101
3611,의료용 기기,27112102
3611,의료용 기기,27112103
3611,의료용 기기,27112109
3611,의료용 기기,27112201
3611,의료용 기기,27112202
3611,의료용 기기,27112209
3611,의료용 기기,27112900
3611,의료용 기기,27191101
3611,의료용 기기,27191102
3611,의료용 기기,27191900
3611,의료용 기기,27192101
3611,의료용 기기,27192102
3611,의료용 기기,27192103
3611,의료용 기기,27192104
3611,의료용 기기,27192105
3611,의료용 기기,27192900
3611,의료용 기기,27193101
3611,의료용 기기,27193109
3611,의료용 기기,27193201
3611,의료용 기기,27193202
3611,의료용 기기,27193901
3611,의료용 기기,27193909
3611,의료용 기기,27194101
3611,의료용 기기,27194102
3611,의료용 기기,27194109
3611,의료용 기기,27199101
3611,의료용 기기,27199102
3611,의료용 기기,27199103
3611,의료용 기기,27199109
3611,의료용 기기,27199800
3611,의료용 기기,27199900
3612,측정 및 분석기기,27111102
3612,측정 및 분석기기,27211101
3612,측정 및 분석기기,27211102
3612,측정 및 분석기기,27211104
3612,측정 및 분석기기,27211105
3612,측정 및 분석기기,27211107
3612,측정 및 분석기기,27211201
3612,측정 및 분석기기,27211202
3612,측정 및 분석기기,27211209
3612,측정 및 분석기기,27211900
3612,측정 및 분석기기,27212101
3612,측정 및 분석기기,27212102
3612,측정 및 분석기기,27212109
3612,측정 및 분석기기,27212900
3612,측정 및 분석기기,27213101
3612,측정 및 분석기기,27213102
3612,측정 및 분석기기,27213103
3612,측정 및 분석기기,27213104
3612,측정 및 분석기기,27213105
3612,측정 및 분석기기,27213106
3612,측정 및 분석기기,27213107
3612,측정 및 분석기기,27213108
3612,측정 및 분석기기,27213109
3612,측정 및 분석기기,27213900
3612,측정 및 분석기기,27214101
3612,측정 및 분석기기,27214102
3612,측정 및 분석기기,27214103
3612,측정 및 분석기기,27214104
3612,측정 및 분석기기,27214105
3612,측정 및 분석기기,27214109
3612,측정 및 분석기기,27214900
3612,측정 및 분석기기,27219100
3612,측정 및 분석기기,27219901
3612,측정 및 분석기기,27219902
3613,자동조정 및 제어기기,27215101
3613,자동조정 및 제어기기,27215109
3613,자동조정 및 제어기기,27215900
3613,자동조정 및 제어기기,27216101
3613,자동조정 및 제어기기,27216102
3613,자동조정 및 제어기기,27216109
3613,자동조정 및 제어기기,27216900
3691,사진장비 및 광학기기,26421300
3691,사진장비 및 광학기기,27301101
3691,사진장비 및 광학기기,27301102
3691,사진장비 및 광학기기,27301103
3691,사진장비 및 광학기기,27301104
3691,사진장비 및 광학기기,27301105
3691,사진장비 및 광학기기,27301109
3691,사진장비 및 광학기기,27302101
3691,사진장비 및 광학기기,27302102
3691,사진장비 및 광학기기,27302103
3691,사진장비 및 광학기기,27302104
3691,사진장비 및 광학기기,27302105
3691,사진장비 및 광학기기,27302109
3691,사진장비 및 광학기기,27302200
3691,사진장비 및 광학기기,27302900
3691,사진장비 및 광학기기,27309101
3691,사진장비 및 광학기기,27309102
3691,사진장비 및 광학기기,27309109
3691,사진장비 및 광학기기,27309200
3691,사진장비 및 광학기기,27309900
3692,시계,27400101
3692,시계,27400102
3692,시계,27400109
3692,시계,27400201
3692,시계,27400202
3692,시계,27400900
3710,발전기 및 전동기,28111101
3710,발전기 및 전동기,28111102
3710,발전기 및 전동기,28111103
3710,발전기 및 전동기,28111201
3710,발전기 및 전동기,28111202
3710,발전기 및 전동기,28111203
3710,발전기 및 전동기,28111301
3710,발전기 및 전동기,28111302
3710,발전기 및 전동기,28111400
3710,발전기 및 전동기,28111900
3721,변압기,28112101
3721,변압기,28112102
3721,변압기,28112103
3721,변압기,28112104
3721,변압기,28112105
3721,변압기,28112900
3722,전기변환장치,28113100
3722,전기변환장치,28113900
3722,전기변환장치,28119101
3722,전기변환장치,28119102
3722,전기변환장치,28119103
3722,전기변환장치,28119104
3722,전기변환장치,28119105
3722,전기변환장치,28119106
3722,전기변환장치,28119107
3722,전기변환장치,28119109
3722,전기변환장치,28119900
3723,전기회로 개폐 및 접속장치,28121101
3723,전기회로 개폐 및 접속장치,28121102
3723,전기회로 개폐 및 접속장치,28121109
3723,전기회로 개폐 및 접속장치,28121201
3723,전기회로 개폐 및 접속장치,28121202
3723,전기회로 개폐 및 접속장치,28121203
3723,전기회로 개폐 및 접속장치,28121209
3723,전기회로 개폐 및 접속장치,28121900
3723,전기회로 개폐 및 접속장치,28122101
3723,전기회로 개폐 및 접속장치,28122102
3723,전기회로 개폐 및 접속장치,28122103
3723,전기회로 개폐 및 접속장치,28122104
3723,전기회로 개폐 및 접속장치,28122109
3723,전기회로 개폐 및 접속장치,28122200
3723,전기회로 개폐 및 접속장치,28122900
3724,배전반 및 전기자동 제어반,28123101
3724,배전반 및 전기자동 제어반,28123102
3724,배전반 및 전기자동 제어반,28123201
3724,배전반 및 전기자동 제어반,28123202
3724,배전반 및 전기자동 제어반,28123203
3724,배전반 및 전기자동 제어반,28123900
3730,전지,28114100
3730,전지,28119108
3730,전지,28201100
3730,전지,28201900
3730,전지,28202101
3730,전지,28202109
3730,전지,28202200
3730,전지,28202900
3730,전지,28909400
3740,전선 및 케이블,28301100
3740,전선 및 케이블,28302101
3740,전선 및 케이블,28302102
3740,전선 및 케이블,28302103
3740,전선 및 케이블,28302104
3740,전선 및 케이블,28302105
3740,전선 및 케이블,28302109
3740,전선 및 케이블,28303100
3751,가정용 냉장고 및 냉동고,28511201
3751,가정용 냉장고 및 냉동고,28511202
3751,가정용 냉장고 및 냉동고,28511203
3751,가정용 냉장고 및 냉동고,28511204
3752,주방용 및 난방용 전기기기,28511101
3752,주방용 및 난방용 전기기기,28511102
3752,주방용 및 난방용 전기기기,28511103
3752,주방용 및 난방용 전기기기,28511104
3752,주방용 및 난방용 전기기기,28511105
3752,주방용 및 난방용 전기기기,28511109
3752,주방용 및 난방용 전기기기,28511301
